Id,SalaryNormalized
68631273,25000
68631291,27500
68631365,30000
68631366,35000
68631391,19000
68631396,30000
68631398,30000
68631415,55000
68631416,55000
68631420,37500
68631437,11884
68631440,11884
68631532,23040
68631536,25000
68631644,30000
68631672,40000
68631673,35000
68631700,35000
68631710,24000
68631714,20000
68631742,14400
68631743,14400
68631759,19000
68631777,30000
68631881,27500
68631917,23500
68631933,25000
68631987,30000
68631999,30000
68632003,25000
68632005,40000
68632082,30000
68632120,35000
68632283,45000
68632304,35000
68632346,35000
68632360,45000
68632377,40000
68632389,35000
68632391,40000
68632407,40000
68632418,35000
68632427,35000
68632437,40000
68632453,35000
68632483,35000
68632510,35000
68632517,35000
68632623,35000
68632643,62499
68632749,45000
68632839,27500
68632892,30000
68632901,28000
68632947,30000
68633059,35000
68633071,27500
68633089,45000
68633095,25000
68633171,40000
68633211,35000
68633248,24000
68633251,35000
68633315,55000
68633364,18000
68633392,35000
68633497,35000
68633638,25000
68633679,50000
68633695,30000
68633762,35000
68633859,35000
68633937,30000
68633967,35000
68634006,35000
68634010,30000
68634028,30000
68634066,45000
68634093,35000
68634096,45000
68634106,30000
68634129,35000
68634170,25000
68634185,35000
68634186,30000
68634209,45000
68634385,24000
68634394,35000
68634447,35000
68634463,35000
68634478,40000
68634494,35000
68634513,35000
68634522,50000
68634544,35000
68634553,35000
68634554,45000
68634567,25000
68634575,45000
68634580,24000
68634587,30000
68634617,25000
68634627,35000
68634638,35000
68634642,55000
68634668,35000
68634672,22500
68634697,40000
68634708,18000
68634719,29000
68634723,40000
68634740,30000
68634780,35000
68634782,35000
68634783,35000
68634825,14400
68634846,35000
68634848,40000
68634865,25000
68634893,30000
68634904,45000
68634920,45000
68634941,20000
68634957,35000
68634989,35000
68634990,45000
68634993,40000
68635016,35000
68635019,30000
68635023,35000
68635065,30000
68635084,35000
68635096,25000
68635097,45000
68635118,35000
68635125,35000
68635128,42500
68635134,40000
68635137,30000
68635174,37500
68635185,30000
68635201,30000
68635238,35000
68635268,35000
68635278,30000
68635286,40000
68635336,30000
68635345,45000
68635373,18000
68635398,45000
68635399,35000
68635441,30000
68635463,35000
68635474,30000
68635497,35000
68635502,35000
68635516,40000
68635546,35000
68635548,35000
68635574,35000
68635588,27819
68635595,35000
68635651,40000
68635652,30000
68635684,35000
68635690,55000
68635700,45000
68635702,40000
68635715,45000
68635728,45000
68635733,35000
68635756,35000
68635791,45000
68635794,45000
68635809,45000
68635819,35000
68635845,35000
68635877,32500
68635880,35000
68635934,55000
68635969,35000
68635985,35000
68636013,40000
68636041,55000
68636052,35000
68636059,35000
68636245,30000
68636307,30000
68636385,50000
68636389,35000
68636434,30000
68636687,35000
68636696,35000
68636698,40000
68636786,40000
68636838,18000
68636840,30000
68636859,30000
68636901,45000
68636913,35000
68636917,35000
68636938,14400
68636952,14400
68636989,35000
68637113,30000
68637117,50000
68637162,35000
68637201,30000
68637206,30000
68637208,30000
68637231,35000
68637250,30000
68637287,62499
68637290,35000
68637307,18000
68637313,35000
68637320,35000
68637350,35000
68637428,35000
68637513,35000
68642055,30000
68642186,27819
68642398,13440
68642904,34200
68643455,28800
68644186,35000
68644877,18000
68648066,35000
68648710,25000
68649145,40000
68649156,11884
68649162,35000
68649212,30000
68649422,35000
68650861,35000
68650880,40000
68650920,40000
68650944,20000
68650957,20000
68650966,35000
68651211,35000
68651615,25000
68652119,30000
68652203,30000
68662577,40000
68662601,30000
68662775,45000
68662776,50000
68662783,35000
68662785,30000
68662833,25000
68662903,40000
68662907,35000
68663230,20000
68663415,30000
68663527,35000
68663816,45000
68663845,35000
68663891,35000
68663913,30000
68664547,35000
68664569,35000
68665031,35000
68665032,35000
68665476,30000
68665486,30000
68665503,30000
68665525,25000
68665531,42500
68665553,30000
68665568,30000
68665632,18000
68665725,35000
68665788,20000
68665789,30000
68665817,32500
68665850,22500
68665881,30000
68665933,30000
68665953,40000
68665982,30000
68666052,30000
68666169,30000
68666265,35000
68666271,30000
68666275,30000
68666397,40000
68666424,30000
68666426,30000
68666540,40000
68666557,30000
68666564,35000
68666651,35000
68667250,40000
68667321,21500
68667536,30000
68667561,30000
68667749,30000
68667782,30000
68667793,35000
68667818,30000
68667825,30000
68667885,22500
68667891,30000
68667905,30000
68667909,35000
68667935,32500
68667937,24000
68667939,30000
68667980,35000
68667995,35000
68668004,30000
68668104,25000
68668189,25000
68668191,35000
68668193,18000
68668195,25000
68668549,30000
68668563,32500
68668642,30000
68668679,30000
68668689,30000
68668807,30000
68668908,32500
68668987,45000
68668994,35000
68668996,50000
68669018,32500
68669030,27500
68669043,35000
68669078,30000
68669083,18000
68669121,30000
68669151,18000
68669175,30000
68669208,20000
68669242,35000
68669258,40000
68669263,32500
68669369,55000
68669420,50000
68669488,30000
68669520,40000
68669627,20000
68669700,18000
68669717,25000
68669744,40000
68669751,30000
68669781,18000
68669846,30000
68670300,35000
68670989,18000
68670993,18000
68670994,25000
68671030,40000
68671193,17000
68671219,40000
68671242,20000
68671255,30000
68671267,40000
68671272,30000
68671293,20000
68671294,30000
68671338,18000
68671347,40000
68671353,35000
68671376,32500
68671398,45000
68671399,40000
68671448,35000
68671475,40000
68671491,45000
68671516,35000
68671523,37500
68671542,30000
68671549,30000
68671568,30000
68671596,30000
68671604,30000
68671636,32500
68671665,30000
68671695,40000
68671704,30000
68671705,30000
68671766,25000
68671767,21000
68671783,40000
68671793,35000
68671810,35000
68671856,30000
68671881,14400
68671883,18000
68671923,35000
68671957,40000
68671962,40000
68671970,35000
68671988,40000
68672002,30000
68672077,30000
68672106,40000
68672118,35000
68672137,30000
68672142,30000
68672224,30000
68672256,35000
68672258,30000
68672259,32500
68672265,35000
68672278,18000
68672284,35000
68672317,18000
68672322,18000
68672323,20000
68672328,35000
68672345,18000
68672381,35000
68672389,32500
68672405,30000
68672408,30000
68672439,18000
68672476,35000
68672495,45000
68672559,18000
68672567,25000
68672593,30000
68672628,40000
68672638,32500
68672641,30000
68672655,50000
68672664,40000
68672677,15000
68672688,30000
68672697,30000
68672703,45000
68672717,45000
68672725,30000
68672726,32500
68672740,40000
68672745,37500
68672761,25000
68672777,35000
68672810,30000
68672852,30000
68672857,30000
68672879,45000
68672883,17000
68672943,30000
68672966,30000
68672968,35000
68672974,30000
68672988,40000
68672996,25000
68673007,45000
68673009,35000
68673012,35000
68673075,35000
68673101,35000
68673110,35000
68673115,35000
68673197,35000
68673209,35000
68673226,18000
68673248,30000
68673288,20000
68673304,30000
68673307,40000
68673320,20000
68673331,30000
68673348,32500
68673365,25000
68673370,35000
68673372,30000
68673379,32500
68673380,35000
68673397,30000
68673434,35000
68673440,55000
68673448,30000
68673462,35000
68673539,25000
68673554,30000
68673570,35000
68673581,13440
68673610,40000
68673629,35000
68673635,35000
68673645,18000
68673704,30000
68673714,40000
68673721,35000
68673736,40000
68673750,30000
68673778,35000
68673838,30000
68673841,30000
68673862,25000
68673893,35000
68673903,18000
68673939,35000
68673964,55000
68673989,30000
68674045,32500
68674063,24000
68674099,30000
68674127,45000
68674138,45000
68674208,35000
68674222,30000
68674228,35000
68674234,32500
68674247,18000
68674252,35000
68674268,40000
68674290,60000
68674469,45000
68674485,35000
68674521,25000
68674543,22500
68674577,45000
68674676,35000
68674776,40000
68674900,42500
68674912,35000
68674974,35000
68674981,30000
68675027,35000
68675040,30000
68675071,35000
68675096,40000
68675100,30000
68675192,20000
68675233,30000
68675250,35000
68675348,35000
68675359,30000
68675408,25000
68675570,40000
68675611,35000
68675617,32500
68675698,25000
68675713,30000
68675771,20000
68675790,50000
68675797,22500
68675806,26000
68675815,30000
68675823,18000
68675832,30000
68675839,20000
68675862,40000
68675880,30000
68675898,30000
68675957,30000
68675983,30000
68675997,30000
68676010,40000
68676025,25000
68676060,35000
68676062,37500
68676131,30000
68676164,30000
68676196,30000
68676230,30000
68676279,40000
68676293,30000
68676315,25000
68676319,27500
68676361,30000
68676386,35000
68676391,20000
68676399,30000
68676401,40000
68676453,40000
68676534,42500
68676583,45000
68676614,18000
68676625,35000
68676630,50000
68676632,30000
68676651,20000
68676652,19200
68676669,35000
68676700,18000
68676702,40000
68676735,30000
68676808,40000
68676815,35000
68676842,30000
68676856,35000
68676866,40000
68676926,15000
68676933,17000
68676935,25000
68676948,25000
68676995,30000
68677050,30000
68677054,35000
68677058,30000
68677059,40000
68677093,40000
68677140,35000
68677147,40000
68677173,30000
68677184,18000
68677194,35000
68677215,32500
68677220,35000
68677245,35000
68677247,45000
68677263,30000
68677277,30000
68677300,30000
68677311,30000
68677358,35000
68677386,50000
68677418,20000
68677425,35000
68677449,35000
68677451,25000
68677465,40000
68677469,35000
68677471,30000
68677476,24000
68677492,35000
68677493,30000
68677516,30000
68677521,30000
68677522,40000
68677523,22500
68677526,35000
68677528,18000
68677536,32500
68677538,30000
68677551,30000
68677565,35000
68677568,40000
68677591,35000
68677602,30000
68677603,50000
68677608,30000
68677654,25000
68677700,30000
68677702,30000
68677719,27500
68677731,30000
68677752,40000
68677759,50000
68677760,30000
68677771,25000
68677788,50000
68677812,25000
68677819,18000
68677822,30000
68677824,35000
68677827,25000
68677838,35000
68677885,30000
68677891,35000
68677966,35000
68677971,40000
68677976,30000
68678029,17000
68678034,45000
68678066,45000
68678102,30000
68678104,45000
68678118,30000
68678147,55000
68678164,20000
68678170,30000
68678187,25000
68678189,30000
68678190,30000
68678252,45000
68678313,35000
68678351,27500
68678365,45000
68678408,30000
68678433,28000
68678447,30000
68678456,18000
68678461,25000
68678466,25000
68678536,30000
68678537,35000
68678545,32500
68678555,25000
68678576,14400
68678586,40000
68678609,40000
68678633,50000
68678644,30000
68678648,35000
68678652,40000
68678685,30000
68678687,35000
68678707,30000
68678738,35000
68678764,30000
68678773,30000
68678776,50000
68678777,25000
68678817,25000
68678818,35000
68678822,30000
68678848,30000
68678879,32500
68678880,17000
68678895,30000
68678898,35000
68678920,25000
68678926,30000
68678940,18000
68678950,30000
68678952,25000
68678954,40000
68679001,55000
68679003,35000
68679024,40000
68679030,30000
68679044,35000
68679048,17000
68679049,40000
68679076,30000
68679118,30000
68679167,40000
68679189,20000
68679223,40000
68679239,30000
68679251,40000
68679259,30000
68679275,18000
68679296,30000
68679314,25000
68679332,40000
68679345,30000
68679346,35000
68679359,37500
68679369,30000
68679374,35000
68679382,25000
68679392,30000
68679414,35000
68679446,45000
68679453,35000
68679484,25000
68679496,30000
68679513,30000
68679533,45000
68679541,35000
68679544,32500
68679547,42500
68679558,35000
68679560,30000
68679590,30000
68679618,40000
68679624,55000
68679678,40000
68679732,40000
68679783,35000
68679809,35000
68679886,55000
68679913,30000
68679914,20000
68679934,30000
68679951,30000
68679993,18000
68680034,18000
68680060,25000
68680069,35000
68680077,30000
68680092,30000
68680126,30000
68680145,20000
68680187,18000
68680190,25000
68680209,47500
68680225,30000
68680248,30000
68680260,45000
68680265,30000
68680271,30000
68680272,35000
68680279,35000
68680294,25000
68680314,40000
68680340,35000
68680360,30000
68680431,32500
68680440,30000
68680452,42500
68680458,35000
68680468,25000
68680489,40000
68680507,35000
68680562,25000
68680576,35000
68680879,35000
68680893,25000
68680913,30000
68680915,30000
68680916,25000
68680952,25000
68680954,30000
68680993,30000
68681021,35000
68681022,27500
68681032,18000
68681056,18000
68681059,45000
68681064,40000
68681070,30000
68681084,25000
68681104,19000
68681193,35000
68681211,30000
68681212,45000
68681219,40000
68681225,32500
68681256,18000
68681286,35000
68681310,40000
68681320,45000
68681327,32500
68681387,17000
68681396,35000
68681458,30000
68681463,30000
68681483,30000
68681518,25000
68681537,30000
68681545,17000
68681546,45000
68681548,30000
68681553,25000
68681598,32500
68681600,19000
68681601,30000
68681641,35000
68681653,35000
68681663,35000
68681666,35000
68681690,30000
68681698,30000
68681719,30000
68681727,30000
68681728,50000
68681736,45000
68681761,30000
68681802,40000
68681813,40000
68681815,40000
68681832,30000
68681843,35000
68681875,35000
68681898,25000
68681900,50000
68681902,40000
68681903,30000
68681975,40000
68681984,18000
68681994,37500
68682011,30000
68682055,30000
68682069,25000
68682074,19000
68682236,35000
68682292,30000
68682318,35000
68682407,35000
68682447,30000
68682468,40000
68682483,30000
68682488,30000
68682493,20000
68682521,25000
68682535,30000
68682537,20000
68682560,35000
68682588,35000
68682614,35000
68682625,40000
68682636,35000
68682647,35000
68682694,40000
68682713,25000
68682727,30000
68682734,40000
68682737,40000
68682738,40000
68682743,18000
68682751,45000
68682758,30000
68682776,35000
68682790,30000
68682797,30000
68682807,35000
68682820,30000
68682848,45000
68682859,30000
68682865,40000
68682871,30000
68682877,35000
68682922,20000
68682925,30000
68682976,30000
68682993,30000
68683001,35000
68683055,27500
68683062,25000
68683081,35000
68683087,35000
68683093,19000
68683126,17000
68683131,55000
68683153,35000
68683168,40000
68683199,14400
68683214,30000
68683270,14400
68683271,30000
68683279,30000
68683285,40000
68683286,14400
68683301,30000
68683312,25000
68683319,35000
68683330,35000
68683349,30000
68683362,40000
68683375,17000
68683389,30000
68683391,30000
68683397,30000
68683408,42500
68683412,18000
68683415,30000
68683441,37500
68683450,40000
68683475,50000
68683540,35000
68683544,25000
68683551,30000
68683605,25000
68683607,30000
68683629,30000
68683665,18000
68683681,30000
68683691,45000
68683692,25000
68683701,18000
68683708,40000
68683730,30000
68683745,25000
68683751,30000
68683804,40000
68683851,30000
68683857,17000
68683925,30000
68683934,30000
68683949,45000
68683969,30000
68683988,30000
68684050,37500
68684100,45000
68684107,30000
68684110,45000
68684116,30000
68684127,30000
68684158,30000
68684194,18000
68684201,35000
68684206,40000
68684215,20000
68684219,40000
68684226,19000
68684233,24000
68684234,35000
68684248,30000
68684252,35000
68684261,55000
68684267,45000
68684286,40000
68684297,18000
68684308,35000
68684313,35000
68684331,35000
68684347,47500
68684366,20000
68684374,40000
68684382,35000
68684383,30000
68684397,40000
68684400,30000
68684449,35000
68684454,30000
68684469,50000
68684487,25000
68684533,35000
68684555,25000
68684580,30000
68684588,40000
68684616,30000
68684622,22500
68684634,35000
68684644,45000
68684656,35000
68684660,18000
68684666,35000
68684672,30000
68684686,35000
68684692,24000
68684722,19000
68684731,30000
68684736,40000
68684747,25000
68684753,30000
68684762,47500
68684785,30000
68684828,35000
68684831,30000
68684850,40000
68684956,45000
68685007,30000
68685025,35000
68685031,35000
68685035,30000
68685045,45000
68685046,35000
68685074,30000
68685095,62499
68685112,35000
68685114,30000
68685134,30000
68685165,35000
68685179,30000
68685182,35000
68685193,24000
68685221,30000
68685283,20000
68685297,35000
68685306,30000
68685314,50000
68685316,30000
68685342,30000
68685352,40000
68685385,35000
68685388,42500
68685389,30000
68685398,32500
68685414,35000
68685419,35000
68685433,35000
68685446,18000
68685461,30000
68685479,30000
68685497,45000
68685501,40000
68685510,40000
68685522,30000
68685578,24000
68685580,18000
68685624,40000
68685630,30000
68685633,40000
68685640,35000
68685643,40000
68685652,18000
68685671,35000
68685672,30000
68685704,35000
68685727,25000
68685732,45000
68685740,30000
68685753,35000
68685761,30000
68685793,30000
68685799,35000
68685875,30000
68685911,30000
68685918,40000
68686025,40000
68686071,15600
68686091,40000
68686152,45000
68686187,45000
68686197,30000
68686214,35000
68686250,50000
68686251,37500
68686259,37500
68686289,30000
68686291,60000
68686315,35000
68686369,30000
68686396,25000
68686397,30000
68686433,35000
68686491,30000
68686510,25000
68686521,40000
68686532,45000
68686536,25000
68686564,40000
68686644,30000
68686672,18000
68686702,30000
68686716,19000
68686718,20000
68686720,27500
68686726,35000
68686729,45000
68686752,30000
68686775,45000
68686778,30000
68686805,30000
68686811,35000
68686815,25000
68686833,30000
68686837,19000
68686851,30000
68686872,55000
68686889,40000
68686934,35000
68686966,18000
68686967,14400
68687002,35000
68687009,30000
68687016,27500
68687021,35000
68687046,40000
68687117,40000
68687118,37500
68687134,18000
68687157,30000
68687179,30000
68687186,13440
68687209,30000
68687223,30000
68687250,30000
68687263,30000
68687329,35000
68687335,45000
68687347,35000
68687365,50000
68687372,30000
68687399,30000
68687428,50000
68687465,30000
68687487,32500
68687500,35000
68687574,35000
68687575,42500
68687582,18000
68687590,35000
68687601,45000
68687632,25000
68687645,20000
68687649,30000
68687650,22500
68687659,25000
68687661,19000
68687673,30000
68687708,30000
68687709,13440
68687711,45000
68687722,18000
68687752,30000
68687762,18000
68687769,17000
68687806,35000
68687852,30000
68687867,40000
68687899,35000
68687900,35000
68687945,30000
68687964,35000
68687985,30000
68688000,45000
68688008,18000
68688035,25000
68688057,30000
68688070,40000
68688085,35000
68688097,27500
68688117,50000
68688164,45000
68688203,25000
68688215,18000
68688239,45000
68688279,17000
68688331,30000
68688360,50000
68688392,40000
68688404,40000
68688424,40000
68688428,30000
68688473,35000
68688477,30000
68688490,35000
68688538,30000
68688575,30000
68688591,35000
68688651,45000
68688672,22500
68688674,45000
68688677,30000
68688689,32500
68688760,30000
68688763,40000
68688768,35000
68688785,30000
68688835,25000
68688850,55000
68688899,30000
68688933,19000
68688936,25000
68688945,35000
68688952,35000
68688955,35000
68688961,50000
68688969,30000
68688994,30000
68689020,19000
68689044,30000
68689053,30000
68689060,17000
68689065,30000
68689074,35000
68689077,40000
68689094,30000
68689159,35000
68689188,30000
68689193,18000
68689212,27500
68689215,18000
68689223,35000
68689228,50000
68689238,50000
68689245,30000
68689265,27500
68689283,30000
68689290,37500
68689334,25000
68689339,45000
68689350,30000
68689383,24000
68689441,30000
68689466,40000
68689519,40000
68689522,40000
68689571,18000
68689581,25000
68689613,18000
68689628,13440
68689642,35000
68689689,30000
68689690,35000
68689702,28800
68689866,25000
68689901,30000
68689921,24000
68689930,32500
68689938,20000
68689949,30000
68689955,30000
68689961,45000
68689986,25000
68689995,30000
68690016,35000
68690022,25000
68690032,30000
68690056,30000
68690064,18000
68690079,30000
68690111,45000
68690133,30000
68690167,30000
68690192,30000
68690218,40000
68690237,50000
68690239,35000
68690240,50000
68690241,18000
68690261,30000
68690281,18000
68690296,30000
68690336,45000
68690339,40000
68690348,20000
68690362,40000
68690363,35000
68690371,40000
68690384,30000
68690392,19000
68690395,23040
68690411,35000
68690421,23040
68690434,23040
68690481,30000
68690488,40000
68690504,30000
68690565,30000
68690571,35000
68690580,19000
68690616,25000
68690679,14400
68690699,35000
68690701,18000
68690725,30000
68690729,35000
68690785,30000
68690801,20000
68690812,30000
68690830,40000
68690838,25000
68690844,35000
68690848,35000
68690850,35000
68690860,32500
68690861,18000
68690870,35000
68690878,45000
68690879,30000
68690887,40000
68690890,35000
68690918,24000
68690947,30000
68690949,11884
68690954,19000
68690964,40000
68690996,40000
68691011,40000
68691042,18000
68691045,14400
68691056,11884
68691063,37500
68691070,30000
68691081,55000
68691086,45000
68691107,40000
68691114,30000
68691133,18000
68691153,27500
68691161,30000
68691176,30000
68691187,30000
68691240,30000
68691243,30000
68691247,40000
68691249,40000
68691266,30000
68691270,18000
68691352,25000
68691383,22500
68691391,18000
68691393,30000
68691409,30000
68691450,50000
68691460,35000
68691492,35000
68691503,42500
68691529,30000
68691533,27500
68691545,40000
68691572,35000
68691592,35000
68691598,35000
68691601,25000
68691630,25000
68691702,30000
68691704,30000
68691730,40000
68691791,17000
68691797,35000
68691798,45000
68691812,40000
68691817,45000
68691824,18000
68691836,24000
68691880,25000
68691883,30000
68691918,35000
68691939,35000
68691967,30000
68691970,35000
68692008,40000
68692027,35000
68692036,32500
68692065,35000
68692066,30000
68692081,22500
68692087,20000
68692131,40000
68692133,25000
68692156,30000
68692161,35000
68692163,30000
68692168,30000
68692183,35000
68692193,30000
68692211,40000
68692225,32500
68692271,25000
68692332,30000
68692336,13440
68692341,45000
68692378,30000
68692381,19000
68692387,30000
68692392,35000
68692394,35000
68692400,40000
68692407,45000
68692431,22500
68692478,45000
68692483,25000
68692495,30000
68692514,27500
68692539,20000
68692540,30000
68692553,30000
68692579,30000
68692605,40000
68692614,14400
68692645,45000
68692647,30000
68692653,40000
68692676,35000
68692699,36000
68692705,25000
68692708,40000
68692742,25000
68692743,30000
68692764,35000
68692782,18000
68692783,18000
68692795,50000
68692802,35000
68692813,40000
68692837,45000
68692852,37500
68692854,25000
68692874,30000
68692878,30000
68692891,30000
68692894,25000
68692923,30000
68692969,25000
68692973,45000
68693017,25000
68693046,14400
68693069,18000
68693077,30000
68693087,30000
68693088,25000
68693112,21000
68693129,30000
68693158,25000
68693185,25000
68693226,30000
68693238,30000
68693242,45000
68693290,35000
68693297,50000
68693298,30000
68693308,32500
68693310,18000
68693319,40000
68693363,35000
68693379,27500
68693420,25000
68693432,50000
68693441,35000
68693453,30000
68693471,30000
68693495,30000
68693530,30000
68693538,35000
68693550,30000
68693603,35000
68693610,40000
68693662,30000
68693663,40000
68693665,18000
68693710,35000
68693736,35000
68693757,18000
68693767,27500
68693781,50000
68693782,40000
68693804,30000
68693806,40000
68693821,30000
68693837,40000
68693838,17000
68693875,30000
68693877,30000
68693889,30000
68693890,35000
68693910,18000
68693929,35000
68693935,30000
68693936,40000
68693946,30000
68693954,40000
68693958,50000
68693976,37500
68693982,45000
68693989,25000
68693994,25000
68694102,30000
68694108,20000
68694109,35000
68694115,35000
68694141,40000
68694165,30000
68694177,25000
68694220,35000
68694222,30000
68694230,35000
68694232,35000
68694255,25000
68694258,25000
68694266,35000
68694286,37500
68694295,25000
68694311,35000
68694320,30000
68694340,13440
68694354,30000
68694407,19000
68694415,40000
68694500,30000
68694502,20000
68694513,35000
68694515,65000
68694534,17000
68694535,25000
68694542,40000
68694610,55000
68694615,30000
68694632,22500
68694648,35000
68694659,35000
68694709,25000
68694759,40000
68694762,30000
68694765,30000
68694774,35000
68694775,27500
68694780,50000
68694795,45000
68694796,35000
68694807,25000
68694868,35000
68694872,30000
68694920,30000
68694940,35000
68694943,45000
68694948,25000
68694961,25000
68694963,35000
68695005,25000
68695022,30000
68695046,14400
68695073,17000
68695083,40000
68695104,35000
68695111,30000
68695126,30000
68695130,30000
68695139,30000
68695192,35000
68695197,35000
68695223,35000
68695246,30000
68695247,35000
68695279,30000
68695280,17000
68695285,24000
68695286,40000
68695300,35000
68695301,24000
68695314,14400
68695351,40000
68695362,18000
68695393,30000
68695397,19000
68695408,45000
68695449,30000
68695463,35000
68695471,55000
68695487,25000
68695516,25000
68695528,35000
68695531,35000
68695542,30000
68695560,35000
68695582,18000
68695585,19000
68695607,40000
68695613,30000
68695619,30000
68695630,22500
68695645,22500
68695649,27500
68695678,40000
68695738,30000
68695739,35000
68695765,25000
68695795,30000
68695825,40000
68695830,27819
68695837,35000
68695899,35000
68695909,45000
68695917,25000
68695950,35000
68695953,35000
68695957,30000
68695963,30000
68695980,30000
68695981,32500
68695999,35000
68696004,32500
68696042,30000
68696064,25000
68696090,50000
68696094,50000
68696129,30000
68696149,30000
68696150,30000
68696153,35000
68696161,35000
68696170,18000
68696174,30000
68696191,30000
68696196,40000
68696218,35000
68696234,25000
68696242,55000
68696246,20000
68696250,30000
68696258,40000
68696296,35000
68696301,35000
68696349,30000
68696366,18000
68696400,30000
68696407,30000
68696422,18000
68696435,30000
68696441,35000
68696461,35000
68696472,55000
68696494,30000
68696510,25000
68696552,50000
68696600,35000
68696601,30000
68696611,35000
68696614,45000
68696619,20000
68696660,30000
68696680,47500
68696714,30000
68696726,30000
68696772,30000
68696773,30000
68696821,30000
68696851,20000
68696855,40000
68696942,40000
68696950,45000
68696954,19000
68696969,35000
68696972,50000
68696977,30000
68697003,25000
68697007,30000
68697038,25000
68697106,30000
68697109,50000
68697120,35000
68697128,50000
68697132,30000
68697139,30000
68697192,35000
68697199,18000
68697206,18000
68697240,40000
68697262,30000
68697265,18000
68697269,30000
68697270,19000
68697282,35000
68697299,20000
68697303,45000
68697317,27500
68697327,35000
68697344,35000
68697362,18000
68697367,30000
68697372,30000
68697374,30000
68697375,30000
68697396,18000
68697445,30000
68697454,19000
68697485,16800
68697486,16800
68697490,18000
68697491,45000
68697494,37500
68697630,35000
68697632,30000
68697650,18000
68697907,40000
68698012,23040
68698559,30000
68698851,40000
68698921,35000
68698982,30000
68698996,40000
68699036,20000
68699182,50000
68699284,30000
68699346,45000
68699447,55000
68699496,55000
68699500,30000
68699635,45000
68699640,47500
68699656,45000
68699690,30000
68699724,30000
68699732,30000
68699759,30000
68699780,42500
68699801,30000
68699824,40000
68699838,30000
68699850,25000
68699881,24000
68699903,18000
68699962,30000
68700059,32500
68700088,35000
68700105,35000
68700114,30000
68700166,22500
68700189,35000
68700212,35000
68700275,30000
68700287,35000
68700290,45000
68700299,20000
68700354,30000
68700394,25000
68700430,40000
68700433,18000
68700435,18000
68700520,35000
68700539,45000
68700546,30000
68700570,35000
68700587,32500
68700618,35000
68700630,35000
68700652,30000
68700655,35000
68700684,30000
68700696,40000
68700709,35000
68700714,30000
68700717,35000
68700728,30000
68700741,30000
68700762,30000
68700807,35000
68700844,30000
68700845,30000
68700853,19000
68700855,35000
68700889,45000
68700911,35000
68700914,24000
68700922,30000
68700931,40000
68701017,11884
68701057,40000
68701067,30000
68701093,30000
68701095,20000
68701106,35000
68701109,55000
68701119,40000
68701132,40000
68701146,35000
68701186,40000
68701192,21000
68701204,35000
68701208,30000
68701209,30000
68701220,20000
68701221,22500
68701243,19000
68701253,35000
68701278,40000
68701291,45000
68701294,35000
68701307,18000
68701315,30000
68701330,30000
68701331,17000
68701338,25000
68701343,32500
68701404,40000
68701422,30000
68701424,40000
68701443,35000
68701451,40000
68701455,30000
68701484,35000
68701501,18500
68701507,27500
68701510,25000
68701517,25000
68701524,30000
68701552,35000
68701570,22500
68701597,24000
68701620,35000
68701621,35000
68701627,40000
68701640,30000
68701671,14400
68701675,42500
68701700,45000
68701715,35000
68701725,30000
68701726,35000
68701740,20000
68701741,35000
68701743,45000
68701744,30000
68701782,27500
68701815,35000
68701868,22500
68701900,25000
68701993,25000
68702004,30000
68702030,32500
68702034,22500
68702036,30000
68702074,25000
68702081,40000
68702088,27500
68702091,32500
68702099,30000
68702130,19000
68702134,30000
68702185,35000
68702249,40000
68702295,35000
68702310,18000
68702316,50000
68702337,40000
68702343,32500
68702358,35000
68702364,11884
68702419,40000
68702427,45000
68702459,30000
68702465,55000
68702501,30000
68702559,30000
68702612,25000
68702626,40000
68702657,30000
68702662,32500
68702687,30000
68702726,30000
68702748,28800
68702752,35000
68702781,25000
68702820,18000
68702833,20000
68702864,17000
68702865,30000
68702931,14400
68702991,17000
68703001,18000
68703038,40000
68703095,20000
68703103,30000
68703129,30000
68703190,35000
68703226,20000
68703229,30000
68703252,50000
68703277,30000
68703280,21500
68703294,35000
68703332,25000
68703347,25000
68703363,19000
68703375,45000
68703381,30000
68703388,35000
68703421,40000
68703523,30000
68703550,25000
68703563,35000
68703574,30000
68703626,30000
68703643,40000
68703649,40000
68703663,30000
68703665,18000
68703696,20000
68703767,35000
68703771,35000
68703788,30000
68703865,30000
68703899,35000
68703916,30000
68703934,24000
68703946,55000
68703953,30000
68703980,25000
68704005,35000
68704033,24000
68704058,35000
68704071,35000
68704098,40000
68704129,45000
68704131,35000
68704136,25000
68704178,40000
68704184,35000
68704196,35000
68704247,37500
68704257,35000
68704289,32500
68704296,25000
68704303,35000
68704317,35000
68704328,20000
68704347,30000
68704371,40000
68704374,35000
68704386,24000
68704418,45000
68704453,50000
68704518,18000
68704544,45000
68704593,30000
68704596,35000
68704603,35000
68704619,27500
68704620,35000
68704621,35000
68704676,25000
68704698,45000
68704718,35000
68704719,62499
68704721,30000
68704785,18000
68704793,35000
68704794,14400
68704826,30000
68704847,30000
68704923,40000
68704943,19000
68704960,35000
68704965,25000
68704980,30000
68704981,60000
68705023,45000
68705042,30000
68705044,30000
68705047,25000
68705125,20000
68705127,25000
68705166,35000
68705176,17000
68705214,30000
68705256,50000
68705284,25000
68705361,35000
68705431,20000
68705473,35000
68705481,30000
68705482,35000
68705518,40000
68705543,14400
